Longitude,Latitude
-0.216797,51.484425
-0.216797,51.484425
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.21118,51.485518
-0.213941,51.487853
-0.195953,51.482299
-0.195078,51.480397
-0.195078,51.480397
-0.195078,51.480397
-0.195078,51.480397
-0.1932,51.483102
-0.199372,51.482154
-0.200708,51.482615
-0.201634,51.483609
-0.201908,51.483227
-0.201908,51.483227
-0.197755,51.481536
-0.199238,51.483384
-0.19874,51.48138
-0.199238,51.483384
-0.19874,51.48138
-0.201908,51.483227
-0.199238,51.483384
-0.199238,51.483384
-0.204433,51.481269
-0.202115,51.480541
-0.2003,51.4809
-0.195985,51.485888
-0.196487,51.486651
-0.196759,51.48706
-0.201749,51.484717
-0.201749,51.484717
-0.202686,51.485046
-0.202091,51.485181
-0.202289,51.484159
-0.202364,51.48372
-0.201749,51.484717
-0.202289,51.484159
-0.19926,51.483915
-0.202686,51.485046
-0.202091,51.485181
-0.19926,51.483915
-0.201749,51.484717
-0.202289,51.484159
-0.202091,51.485181
-0.220898,51.48304
-0.222701,51.482977
-0.220898,51.48304
-0.223654,51.48328
-0.221187,51.48228
-0.224058,51.488816
-0.220385,51.484363
-0.223148,51.481105
-0.219172,51.477052
-0.205763,51.48298
-0.208456,51.481879
-0.205763,51.48298
-0.208627,51.478267
-0.208073,51.478447
-0.209982,51.478962
-0.206356,51.480732
-0.2121,51.482241
-0.211305,51.480493
-0.215649,51.481728
-0.211305,51.480493
-0.211305,51.480493
-0.2121,51.482241
-0.194149,51.479861
-0.194515,51.480416
-0.194515,51.480416
-0.194515,51.480416
-0.188088,51.479444
-0.188088,51.479444
-0.197307,51.476835
-0.198002,51.473086
-0.199994,51.47479
-0.200565,51.474906
-0.197307,51.476835
-0.199994,51.47479
-0.191904,51.476895
-0.191904,51.476895
-0.192835,51.477395
-0.191483,51.473705
-0.198235,51.478854
-0.198235,51.478854
-0.198235,51.478854
-0.20221,51.478484
-0.198235,51.478854
-0.198235,51.478854
-0.202956,51.47818
-0.205479,51.475539
-0.202598,51.475927
-0.206174,51.474713
-0.202372,51.47399
-0.201658,51.474563
-0.204521,51.474275
-0.200897,51.47491
-0.202372,51.47399
-0.201658,51.474563
-0.209729,51.476971
-0.209729,51.476971
-0.209729,51.476971
-0.209729,51.476971
-0.209729,51.476971
-0.209729,51.476971
-0.207457,51.47762
-0.200002,51.477505
-0.205399,51.477588
-0.200002,51.477505
-0.200002,51.477505
-0.200002,51.477505
-0.203502,51.472344
-0.197244,51.479154
-0.199798,51.479393
-0.199147,51.480199
-0.197851,51.480197
-0.198311,51.480204
-0.199249,51.479445
-0.214793,51.480034
-0.212437,51.477696
-0.189792,51.469489
-0.189615,51.471051
-0.189615,51.471051
-0.189615,51.471051
-0.185482,51.471805
-0.187528,51.472484
-0.189305,51.471244
-0.185973,51.47139
-0.185482,51.471805
-0.189305,51.471244
-0.185482,51.471805
-0.185482,51.471805
-0.185482,51.471805
-0.185482,51.471805
-0.184434,51.472814
-0.189843,51.472943
-0.180173,51.476048
-0.180173,51.476048
-0.185325,51.472855
-0.186575,51.473279
-0.184434,51.472814
-0.182653,51.475224
-0.187654,51.468952
-0.182824,51.473455
-0.182824,51.473455
-0.182824,51.473455
-0.182824,51.473455
-0.184268,51.469017
-0.210851,51.467798
-0.2206,51.474526
-0.2206,51.474526
-0.2206,51.474526
-0.210851,51.467798
-0.21021,51.468346
-0.21021,51.468346
-0.202106,51.471243
-0.208928,51.472409
-0.20054,51.471507
-0.196884,51.47074
-0.200077,51.472309
-0.19156,51.472115
-0.196684,51.46634
-0.194498,51.467008
-0.19767,51.467992
-0.191549,51.470208
-0.19174,51.469015
-0.191103,51.470201
-0.18953,51.466661
-0.190533,51.468241
-0.190533,51.468241
-0.190727,51.466976
-0.190533,51.468241
-0.227281,51.517119
-0.22835,51.521137
-0.22835,51.521137
-0.227873,51.513378
-0.224359,51.51185
-0.227303,51.518405
-0.224937,51.512165
-0.224937,51.512165
-0.229395,51.516135
-0.227389,51.51695
-0.223769,51.512938
-0.226473,51.512323
-0.227013,51.517726
-0.226425,51.511711
-0.223769,51.512938
-0.226473,51.512323
-0.228499,51.519907
-0.227873,51.513378
-0.227013,51.517726
-0.227389,51.51695
-0.226425,51.511711
-0.246432,51.515366
-0.246817,51.514706
-0.24673,51.516971
-0.246817,51.514706
-0.231641,51.51544
-0.237415,51.516337
-0.240434,51.517659
-0.237855,51.51503
-0.241494,51.514824
-0.237855,51.51503
-0.231641,51.51544
-0.235278,51.519422
-0.240434,51.517659
-0.240434,51.517659
-0.237855,51.51503
-0.240434,51.517659
-0.240434,51.517659
-0.236246,51.531678
-0.236246,51.531678
-0.234483,51.531418
-0.23342,51.53168
-0.236246,51.531678
-0.232587,51.531209
-0.236246,51.531678
-0.236246,51.531678
-0.236246,51.531678
-0.244524,51.532
-0.245709,51.518781
-0.246693,51.517941
-0.245709,51.518781
-0.248117,51.517261
-0.248918,51.516284
-0.248918,51.516284
-0.246064,51.519299
-0.245709,51.518781
-0.248314,51.516644
-0.230329,51.522911
-0.24073,51.511836
-0.23969,51.512648
-0.237746,51.512241
-0.234682,51.510226
-0.234682,51.510226
-0.231623,51.512562
-0.230347,51.514629
-0.231623,51.512562
-0.231623,51.512562
-0.231623,51.512562
-0.231623,51.512562
-0.228864,51.513105
-0.233711,51.513736
-0.233574,51.512421
-0.235891,51.514003
-0.232034,51.513873
-0.232823,51.513579
-0.233574,51.512421
-0.232823,51.513579
-0.233711,51.513736
-0.233574,51.512421
-0.241077,51.509935
-0.241077,51.509935
-0.242384,51.507428
-0.243952,51.510518
-0.243457,51.50801
-0.247637,51.513234
-0.242303,51.512552
-0.244376,51.51261
-0.244376,51.51261
-0.245903,51.512246
-0.245412,51.513759
-0.236812,51.508054
-0.235199,51.509541
-0.235199,51.509541
-0.237535,51.509504
-0.235846,51.508067
-0.236812,51.508054
-0.235846,51.508067
-0.237447,51.508037
-0.235846,51.508067
-0.235846,51.508067
-0.22174,51.505444
-0.219244,51.507744
-0.226,51.507442
-0.223124,51.505069
-0.22174,51.505444
-0.223124,51.505069
-0.218683,51.504759
-0.221881,51.508108
-0.223124,51.505069
-0.221881,51.508108
-0.223124,51.505069
-0.223124,51.505069
-0.221881,51.508108
-0.221881,51.508108
-0.222612,51.505259
-0.223676,51.508051
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.224214,51.502964
-0.223472,51.510191
-0.226,51.507442
-0.222612,51.505259
-0.226,51.507442
-0.218683,51.504759
-0.218683,51.504759
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.218683,51.504759
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.220118,51.508603
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.22039,51.505334
-0.223472,51.510191
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.226,51.507442
-0.221881,51.508108
-0.218683,51.504759
-0.218683,51.504759
-0.221881,51.508108
-0.22039,51.505334
-0.221881,51.508108
-0.223472,51.510191
-0.222612,51.505259
-0.218683,51.504759
-0.221881,51.508108
-0.223124,51.505069
-0.224214,51.502964
-0.223472,51.510191
-0.225665,51.506043
-0.221881,51.508108
-0.224214,51.502964
-0.221881,51.508108
-0.223124,51.505069
-0.223791,51.508649
-0.226,51.507442
-0.225665,51.506043
-0.221881,51.508108
-0.218683,51.504759
-0.219244,51.507744
-0.217811,51.509395
-0.217702,51.50737
-0.215551,51.508228
-0.217702,51.50737
-0.215852,51.507531
-0.215852,51.507531
-0.231655,51.506685
-0.231655,51.506685
-0.233637,51.50708
-0.233085,51.50941
-0.233085,51.50941
-0.233085,51.50941
-0.232214,51.508471
-0.233637,51.50708
-0.231655,51.506685
-0.233581,51.508887
-0.23052,51.507942
-0.233581,51.508887
-0.228297,51.50655
-0.228297,51.50655
-0.228297,51.50655
-0.230159,51.510184
-0.228929,51.511425
-0.22823,51.507898
-0.226419,51.510757
-0.226419,51.510757
-0.228929,51.511425
-0.234875,51.502261
-0.230996,51.501969
-0.226526,51.502432
-0.229663,51.503262
-0.224429,51.503515
-0.224806,51.502181
-0.226526,51.502432
-0.2276,51.505571
-0.227764,51.504312
-0.224806,51.502181
-0.227346,51.503568
-0.225617,51.503929
-0.229315,51.504821
-0.227346,51.503568
-0.227346,51.503568
-0.224429,51.503515
-0.225384,51.505499
-0.225384,51.505499
-0.227346,51.503568
-0.2276,51.505571
-0.227764,51.504312
-0.227346,51.503568
-0.225384,51.505499
-0.227764,51.504312
-0.224927,51.502777
-0.227764,51.504312
-0.23122,51.506235
-0.232747,51.50401
-0.232747,51.50401
-0.232747,51.50401
-0.23122,51.506235
-0.230926,51.504153
-0.232715,51.506689
-0.2334,51.500908
-0.237499,51.502597
-0.237668,51.501188
-0.238172,51.501196
-0.238895,51.500239
-0.237499,51.502597
-0.238895,51.500239
-0.235897,51.503023
-0.2334,51.500908
-0.235747,51.501303
-0.2334,51.500908
-0.238063,51.506275
-0.238063,51.506275
-0.238665,51.505987
-0.243228,51.503106
-0.238063,51.506275
-0.244307,51.505784
-0.244307,51.505784
-0.243405,51.504502
-0.245883,51.50525
-0.243405,51.504502
-0.240229,51.502414
-0.240229,51.502414
-0.216713,51.502067
-0.217248,51.503883
-0.215741,51.501873
-0.217248,51.503883
-0.223631,51.499421
-0.223631,51.499421
-0.217474,51.501036
-0.222025,51.501078
-0.219582,51.500555
-0.219228,51.504102
-0.219228,51.504102
-0.223446,51.502331
-0.219228,51.504102
-0.218793,51.503764
-0.219228,51.504102
-0.221689,51.503429
-0.219826,51.503176
-0.218793,51.503764
-0.219228,51.504102
-0.219228,51.504102
-0.222774,51.502933
-0.218793,51.503764
-0.218793,51.503764
-0.218793,51.503764
-0.248575,51.503069
-0.248575,51.503069
-0.244719,51.501806
-0.247927,51.498554
-0.247396,51.501136
-0.244719,51.501806
-0.247396,51.501136
-0.24362,51.496664
-0.239854,51.495313
-0.24362,51.496664
-0.230192,51.500041
-0.231488,51.497067
-0.227586,51.502223
-0.227774,51.501084
-0.227512,51.500397
-0.231488,51.497067
-0.233794,51.497407
-0.23372,51.495967
-0.234607,51.496511
-0.232272,51.49581
-0.234607,51.496511
-0.216834,51.497501
-0.22069,51.498738
-0.22069,51.498738
-0.217565,51.500183
-0.217565,51.500183
-0.211629,51.497593
-0.217565,51.500183
-0.21901,51.497112
-0.22394,51.498517
-0.221304,51.497389
-0.223657,51.498774
-0.216164,51.495477
-0.216014,51.496365
-0.214822,51.495159
-0.216164,51.495477
-0.215479,51.497157
-0.236658,51.497882
-0.235472,51.497999
-0.235472,51.497999
-0.235472,51.497999
-0.242448,51.495289
-0.241034,51.493856
-0.242448,51.495289
-0.235723,51.492598
-0.239538,51.490794
-0.237953,51.49381
-0.234992,51.495501
-0.237639,51.491854
-0.235723,51.492598
-0.237953,51.49381
-0.239538,51.490794
-0.237639,51.491854
-0.239538,51.490794
-0.235723,51.492598
-0.237639,51.491854
-0.239538,51.490794
-0.234992,51.495501
-0.234992,51.495501
-0.243602,51.492635
-0.240762,51.491945
-0.245042,51.493403
-0.239871,51.493002
-0.209945,51.494249
-0.209945,51.494249
-0.209945,51.494249
-0.20753,51.495579
-0.206942,51.494787
-0.211201,51.497487
-0.211954,51.49704
-0.218035,51.491449
-0.205922,51.492146
-0.206977,51.492792
-0.209313,51.49164
-0.206977,51.492792
-0.204839,51.493307
-0.206977,51.492792
-0.205289,51.492865
-0.206614,51.493964
-0.206632,51.49168
-0.205289,51.492865
-0.206614,51.493964
-0.209481,51.491022
-0.213285,51.492088
-0.209481,51.491022
-0.211181,51.492487
-0.210149,51.49052
-0.225623,51.490791
-0.225623,51.490791
-0.225623,51.490791
-0.225623,51.490791
-0.225623,51.490791
-0.224766,51.489492
-0.225534,51.490493
-0.225623,51.490791
-0.230696,51.490355
-0.228608,51.489964
-0.230696,51.490355
-0.232687,51.491761
-0.230696,51.490355
-0.231565,51.492104
-0.232646,51.493199
-0.232687,51.491761
-0.232616,51.49212
-0.234074,51.493895
-0.232616,51.49212
-0.230696,51.490355
-0.224336,51.494629
-0.224336,51.494629
-0.224336,51.494629
-0.224336,51.494629
-0.227785,51.495608
-0.224574,51.492223
-0.224735,51.492891
-0.224574,51.492223
-0.224336,51.494629
-0.224336,51.494629
-0.224336,51.494629
-0.22854,51.495817
-0.224735,51.492891
-0.224574,51.492223
-0.224336,51.494629
-0.221247,51.494061
-0.219868,51.493213
-0.224735,51.492891
-0.224735,51.492891
-0.224735,51.492891
-0.225101,51.492384
-0.225101,51.492384
-0.224336,51.494629
-0.227785,51.495608
-0.221247,51.494061
-0.224735,51.492891
-0.224735,51.492891
-0.227489,51.49804
-0.225101,51.492384
-0.224336,51.494629
-0.227489,51.49804
-0.221247,51.494061
-0.224735,51.492891
-0.220908,51.494631
-0.224574,51.492223
-0.224336,51.494629
-0.224574,51.492223
-0.224735,51.492891
-0.224336,51.494629
-0.224574,51.492223
-0.224574,51.492223
-0.224574,51.492223
-0.224574,51.492223
-0.224336,51.494629
-0.224574,51.492223
-0.227785,51.495608
-0.224336,51.494629
-0.224574,51.492223
-0.227785,51.495608
-0.228115,51.491908
-0.228115,51.491908
-0.226829,51.49312
-0.23064,51.492935
-0.22934,51.491899
-0.23064,51.492935
-0.23157,51.495701
-0.226829,51.49312
-0.226829,51.49312
-0.228115,51.491908
-0.22934,51.491899
-0.226798,51.492893
-0.229623,51.493522
-0.226798,51.492893
-0.226829,51.49312
-0.231308,51.494645
-0.228115,51.491908
-0.22934,51.491899
-0.230592,51.491927
-0.223307,51.489983
-0.224512,51.490855
-0.220797,51.489693
-0.218901,51.49104
-0.220797,51.489693
-0.224512,51.490855
-0.223307,51.489983
-0.215638,51.490136
-0.217124,51.487119
-0.217124,51.487119
-0.213024,51.489925
-0.213024,51.489925
-0.209642,51.489478
-0.208186,51.489141
-0.208186,51.489141
-0.206742,51.489982
-0.206742,51.489982
-0.206641,51.49035
-0.206742,51.489982
-0.206641,51.49035
-0.208186,51.489141
-0.205166,51.489401
-0.206742,51.489982
-0.206641,51.49035
-0.208186,51.489141
-0.204986,51.484434
-0.20584,51.483602
-0.206128,51.483588
-0.204205,51.484512
-0.208199,51.487721
-0.203292,51.485038
-0.205033,51.485433
-0.205254,51.484942
-0.203784,51.489371
-0.204348,51.490054
-0.202955,51.488459
-0.204348,51.490054
-0.202955,51.488459
-0.204348,51.490054
-0.202955,51.488459
-0.203727,51.488983
-0.201085,51.486569
-0.20181,51.488297
-0.202177,51.485902
-0.201098,51.486245
-0.201548,51.48689
-0.20174,51.487873
-0.202177,51.485902
-0.212441,51.484206
-0.218881,51.48452
-0.218881,51.48452
-0.216797,51.484425
-0.216797,51.484425
-0.216797,51.484425
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.214195,51.486148
-0.217303,51.485836
-0.211713,51.486263
-0.213941,51.487853
-0.21118,51.485518
-0.213941,51.487853
-0.215462,51.487247
-0.195078,51.480397
-0.195953,51.482299
-0.19581,51.483745
-0.195078,51.480397
-0.199238,51.483384
-0.200708,51.482615
-0.200708,51.482615
-0.199238,51.483384
-0.203051,51.481635
-0.201634,51.483609
-0.196512,51.48202
-0.203051,51.481635
-0.201908,51.483227
-0.204041,51.479887
-0.195806,51.4853
-0.19487,51.486752
-0.197344,51.486466
-0.201749,51.484717
-0.201749,51.484717
-0.202091,51.485181
-0.202686,51.485046
-0.202091,51.485181
-0.202091,51.485181
-0.202289,51.484159
-0.202289,51.484159
-0.202091,51.485181
-0.220898,51.48304
-0.222701,51.482977
-0.221187,51.48228
-0.223378,51.488527
-0.219753,51.483589
-0.222699,51.486341
-0.220385,51.484363
-0.220652,51.484907
-0.224058,51.488816
-0.222997,51.478675
-0.206077,51.48232
-0.205763,51.48298
-0.208456,51.481879
-0.212413,51.478658
-0.208582,51.479777
-0.212448,51.48034
-0.193639,51.480357
-0.19041,51.48118
-0.187993,51.480018
-0.193639,51.480357
-0.193639,51.480357
-0.19041,51.48118
-0.187993,51.480018
-0.188315,51.478791
-0.193639,51.480357
-0.19041,51.48118
-0.193639,51.480357
-0.194515,51.480416
-0.194609,51.478052
-0.192671,51.478993
-0.189088,51.479271
-0.190476,51.479139
-0.198921,51.476068
-0.197307,51.476835
-0.198156,51.47611
-0.190305,51.475081
-0.191904,51.476895
-0.198235,51.478854
-0.198235,51.478854
-0.203331,51.475614
-0.204762,51.476212
-0.207354,51.475091
-0.200783,51.475962
-0.200002,51.477505
-0.202529,51.4766
-0.200002,51.477505
-0.202529,51.4766
-0.202641,51.473014
-0.205609,51.473338
-0.207198,51.471375
-0.207374,51.471656
-0.199249,51.479445
-0.201526,51.479759
-0.201526,51.479759
-0.196654,51.480242
-0.197851,51.480197
-0.197994,51.480577
-0.198311,51.480204
-0.199147,51.480199
-0.216074,51.478587
-0.213915,51.478186
-0.216074,51.478587
-0.216074,51.478587
-0.211025,51.476226
-0.212894,51.47558
-0.208946,51.474171
-0.209526,51.473326
-0.21089,51.473437
-0.21089,51.473437
-0.189305,51.471244
-0.185482,51.471805
-0.189122,51.471862
-0.189615,51.471051
-0.189305,51.471244
-0.189305,51.471244
-0.189789,51.470307
-0.189792,51.469489
-0.189615,51.471051
-0.185482,51.471805
-0.185482,51.471805
-0.189789,51.470307
-0.189305,51.471244
-0.184434,51.472814
-0.186575,51.473279
-0.184434,51.472814
-0.188997,51.473946
-0.183478,51.475497
-0.184434,51.472814
-0.185383,51.475383
-0.185383,51.475383
-0.184434,51.472814
-0.186575,51.473279
-0.185383,51.475383
-0.188997,51.473946
-0.182882,51.475632
-0.183478,51.475497
-0.187654,51.468952
-0.187608,51.467373
-0.187608,51.467373
-0.186096,51.470106
-0.186709,51.469918
-0.187115,51.469465
-0.187115,51.469465
-0.182824,51.473455
-0.182824,51.473455
-0.182824,51.473455
-0.182824,51.473455
-0.185383,51.475383
-0.184434,51.472814
-0.186575,51.473279
-0.2206,51.474526
-0.215579,51.473193
-0.217612,51.474978
-0.2206,51.474526
-0.21021,51.468346
-0.206461,51.469241
-0.207934,51.467645
-0.208744,51.468287
-0.208601,51.469724
-0.209689,51.471359
-0.209689,51.471359
-0.208928,51.472409
-0.196884,51.47074
-0.196884,51.47074
-0.19156,51.472115
-0.192743,51.465515
-0.191783,51.468656
-0.19449,51.471225
-0.196374,51.469078
-0.18953,51.466661
-0.190727,51.466976
-0.18953,51.466661
-0.190727,51.466976
-0.227303,51.518405
-0.227389,51.51695
-0.224937,51.512165
-0.226473,51.512323
-0.226473,51.512323
-0.227389,51.51695
-0.246432,51.515366
-0.24673,51.516971
-0.246817,51.514706
-0.246817,51.514706
-0.244401,51.517565
-0.246817,51.514706
-0.244401,51.517565
-0.237415,51.516337
-0.234721,51.51742
-0.240434,51.517659
-0.234721,51.51742
-0.234721,51.51742
-0.237855,51.51503
-0.240434,51.517659
-0.240434,51.517659
-0.240434,51.517659
-0.237415,51.516337
-0.240434,51.517659
-0.237855,51.51503
-0.241494,51.514824
-0.240434,51.517659
-0.240434,51.517659
-0.237855,51.51503
-0.240434,51.517659
-0.240434,51.517659
-0.240434,51.517659
-0.240434,51.517659
-0.240434,51.517659
-0.240434,51.517659
-0.240434,51.517659
-0.240434,51.517659
-0.237855,51.51503
-0.235334,51.532141
-0.240451,51.528432
-0.230966,51.530636
-0.232587,51.531209
-0.23342,51.53168
-0.230966,51.530636
-0.244524,51.532
-0.236246,51.531678
-0.232587,51.531209
-0.234483,51.531418
-0.236246,51.531678
-0.230966,51.530636
-0.236246,51.531678
-0.246693,51.517941
-0.248918,51.516284
-0.248314,51.516644
-0.246693,51.517941
-0.248918,51.516284
-0.246693,51.517941
-0.248314,51.516644
-0.229395,51.516135
-0.224937,51.512165
-0.234682,51.510226
-0.234682,51.510226
-0.237746,51.512241
-0.236296,51.513973
-0.236296,51.513973
-0.234682,51.510226
-0.231623,51.512562
-0.232823,51.513579
-0.232823,51.513579
-0.233711,51.513736
-0.232823,51.513579
-0.232034,51.513873
-0.233574,51.512421
-0.233574,51.512421
-0.233574,51.512421
-0.233574,51.512421
-0.233574,51.512421
-0.233574,51.512421
-0.233574,51.512421
-0.241077,51.509935
-0.238887,51.508068
-0.241077,51.509935
-0.242384,51.507428
-0.243952,51.510518
-0.243952,51.510518
-0.243952,51.510518
-0.243554,51.512238
-0.244277,51.513292
-0.245758,51.513773
-0.245758,51.513773
-0.243952,51.510518
-0.243952,51.510518
-0.244277,51.513292
-0.245412,51.513759
-0.245903,51.512246
-0.244277,51.513292
-0.243952,51.510518
-0.243952,51.510518
-0.244277,51.513292
-0.237447,51.508037
-0.235846,51.508067
-0.235846,51.508067
-0.235846,51.508067
-0.235821,51.507986
-0.237535,51.509504
-0.221881,51.508108
-0.218683,51.504759
-0.223472,51.510191
-0.224214,51.502964
-0.22039,51.505334
-0.223124,51.505069
-0.218683,51.504759
-0.223124,51.505069
-0.223124,51.505069
-0.224214,51.502964
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.22039,51.505334
-0.223472,51.510191
-0.223472,51.510191
-0.223472,51.510191
-0.223676,51.508051
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.218683,51.504759
-0.226,51.507442
-0.221881,51.508108
-0.226174,51.506284
-0.223124,51.505069
-0.223472,51.510191
-0.218683,51.504759
-0.225665,51.506043
-0.222612,51.505259
-0.224214,51.502964
-0.224214,51.502964
-0.221881,51.508108
-0.223472,51.510191
-0.225665,51.506043
-0.223124,51.505069
-0.22039,51.505334
-0.224214,51.502964
-0.223472,51.510191
-0.224214,51.502964
-0.221881,51.508108
-0.220545,51.505426
-0.223124,51.505069
-0.223472,51.510191
-0.222612,51.505259
-0.221881,51.508108
-0.220118,51.508603
-0.218683,51.504759
-0.221881,51.508108
-0.223472,51.510191
-0.223124,51.505069
-0.215551,51.508228
-0.217702,51.50737
-0.217702,51.50737
-0.215551,51.508228
-0.233085,51.50941
-0.232214,51.508471
-0.233085,51.50941
-0.233637,51.50708
-0.231655,51.506685
-0.231655,51.506685
-0.232214,51.508471
-0.22908,51.507911
-0.233085,51.50941
-0.228936,51.507909
-0.232214,51.508471
-0.233637,51.50708
-0.228929,51.511425
-0.230159,51.510184
-0.228297,51.50655
-0.228297,51.50655
-0.228297,51.50655
-0.230159,51.510184
-0.228297,51.50655
-0.234553,51.503866
-0.233184,51.502766
-0.234875,51.502261
-0.229023,51.502299
-0.231488,51.503037
-0.230996,51.501969
-0.229663,51.503262
-0.231838,51.504023
-0.227346,51.503568
-0.224604,51.50368
-0.227346,51.503568
-0.2276,51.505571
-0.2276,51.505571
-0.225384,51.505499
-0.22619,51.505511
-0.2276,51.505571
-0.224429,51.503515
-0.225617,51.503929
-0.224604,51.50368
-0.225617,51.503929
-0.2276,51.505571
-0.226526,51.502432
-0.226789,51.505296
-0.22619,51.505511
-0.22619,51.505511
-0.225384,51.505499
-0.225384,51.505499
-0.225384,51.505499
-0.2276,51.505571
-0.226406,51.501801
-0.225384,51.505499
-0.225384,51.505499
-0.233739,51.505544
-0.233739,51.505544
-0.232747,51.50401
-0.232715,51.506689
-0.2334,51.500908
-0.2334,51.500908
-0.238895,51.500239
-0.238895,51.500239
-0.238895,51.500239
-0.235777,51.500917
-0.238063,51.506275
-0.238063,51.506275
-0.238665,51.505987
-0.238063,51.506275
-0.238063,51.506275
-0.245883,51.50525
-0.244307,51.505784
-0.244307,51.505784
-0.244307,51.505784
-0.244307,51.505784
-0.238036,51.503604
-0.238909,51.503392
-0.240229,51.502414
-0.239046,51.503952
-0.238172,51.501196
-0.239046,51.503952
-0.240961,51.505095
-0.217433,51.502096
-0.217433,51.502096
-0.215741,51.501873
-0.216713,51.502067
-0.223631,51.499421
-0.223622,51.500032
-0.225759,51.500289
-0.223631,51.499421
-0.222025,51.501078
-0.222025,51.501078
-0.219582,51.500555
-0.222025,51.501078
-0.219582,51.500555
-0.222025,51.501078
-0.222025,51.501078
-0.220174,51.502372
-0.220023,51.501803
-0.220023,51.501803
-0.219582,51.500555
-0.222025,51.501078
-0.219228,51.504102
-0.219228,51.504102
-0.223446,51.502331
-0.219228,51.504102
-0.219228,51.504102
-0.218793,51.503764
-0.219228,51.504102
-0.218793,51.503764
-0.221689,51.503429
-0.219826,51.503176
-0.219826,51.503176
-0.218793,51.503764
-0.223446,51.502331
-0.218793,51.503764
-0.219826,51.503176
-0.218793,51.503764
-0.219228,51.504102
-0.250651,51.501922
-0.250651,51.501922
-0.250651,51.501922
-0.250651,51.501922
-0.243908,51.503782
-0.243908,51.503782
-0.243908,51.503782
-0.243908,51.503782
-0.242729,51.498854
-0.24362,51.496664
-0.24362,51.496664
-0.24362,51.496664
-0.242152,51.499979
-0.232351,51.500452
-0.231782,51.499157
-0.23152,51.501096
-0.230137,51.501075
-0.226764,51.498137
-0.227586,51.502223
-0.227512,51.500397
-0.233794,51.497407
-0.233794,51.497407
-0.233818,51.494943
-0.233818,51.494943
-0.233794,51.497407
-0.233794,51.497407
-0.218255,51.50058
-0.22069,51.498738
-0.22069,51.498738
-0.215609,51.500468
-0.222474,51.498063
-0.222474,51.498063
-0.224172,51.497379
-0.224172,51.497379
-0.22394,51.498517
-0.224172,51.497379
-0.222474,51.498063
-0.222474,51.498063
-0.224172,51.497379
-0.222474,51.498063
-0.220159,51.497956
-0.21901,51.497112
-0.222474,51.498063
-0.223657,51.498774
-0.219994,51.497369
-0.223657,51.498774
-0.223191,51.497777
-0.224172,51.497379
-0.215479,51.497157
-0.215001,51.497941
-0.215587,51.498435
-0.214864,51.499252
-0.235617,51.499089
-0.236724,51.499519
-0.242448,51.495289
-0.234992,51.495501
-0.239061,51.491035
-0.237639,51.491854
-0.235723,51.492598
-0.239538,51.490794
-0.244966,51.494257
-0.245042,51.493403
-0.24548,51.490622
-0.243602,51.492635
-0.206942,51.494787
-0.20994,51.497333
-0.20753,51.495579
-0.212125,51.495226
-0.206632,51.49168
-0.206614,51.493964
-0.206977,51.492792
-0.213285,51.492088
-0.210149,51.49052
-0.210149,51.49052
-0.225623,51.490791
-0.225623,51.490791
-0.225623,51.490791
-0.232687,51.491761
-0.232616,51.49212
-0.232616,51.49212
-0.230696,51.490355
-0.233763,51.493747
-0.232687,51.491761
-0.231565,51.492104
-0.229769,51.490116
-0.231565,51.492104
-0.231565,51.492104
-0.232616,51.49212
-0.232646,51.493199
-0.232616,51.49212
-0.232646,51.493199
-0.224336,51.494629
-0.222289,51.49209
-0.224336,51.494629
-0.222289,51.49209
-0.224336,51.494629
-0.224336,51.494629
-0.224336,51.494629
-0.224574,51.492223
-0.224336,51.494629
-0.220685,51.4922
-0.219868,51.493213
-0.224336,51.494629
-0.224336,51.494629
-0.224735,51.492891
-0.224735,51.492891
-0.226392,51.492134
-0.224574,51.492223
-0.224735,51.492891
-0.224735,51.492891
-0.227489,51.49804
